Wavelength,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
1057.6,1.62E-07,1.56299E-07,1.70801E-07,1.67036E-07,1.58686E-07,1.53099E-07,1.65697E-07,1.61652E-07,1.72133E-07,1.60309E-07,1.56504E-07,1.59184E-07,1.68953E-07,1.64282E-07,1.56054E-07,1.57489E-07,1.5451E-07,1.601E-07,1.58438E-07,1.61947E-07,1.57037E-07,1.51262E-07,1.51302E-07,1.63047E-07,1.45406E-07,1.59892E-07,1.5716E-07,1.58025E-07,1.45137E-07,1.68822E-07,1.49602E-07
1058.7,1.79E-07,1.68545E-07,1.79156E-07,1.74135E-07,1.69153E-07,1.7165E-07,1.63919E-07,1.69676E-07,1.64597E-07,1.70726E-07,1.63454E-07,1.59076E-07,1.59695E-07,1.64215E-07,1.53003E-07,1.64724E-07,1.61857E-07,1.60607E-07,1.72711E-07,1.55528E-07,1.60109E-07,1.61606E-07,1.62654E-07,1.70026E-07,1.59654E-07,1.61439E-07,1.65576E-07,1.61189E-07,1.54E-07,1.70244E-07,1.65875E-07
1059.8,1.85E-07,1.70182E-07,1.74344E-07,1.8406E-07,1.71443E-07,1.74521E-07,1.73857E-07,1.7188E-07,1.75232E-07,1.73946E-07,1.7188E-07,1.71443E-07,1.67685E-07,1.71094E-07,1.72361E-07,1.70009E-07,1.69274E-07,1.62833E-07,1.69102E-07,1.68758E-07,1.66662E-07,1.68285E-07,1.58351E-07,1.59859E-07,1.73857E-07,1.69879E-07,1.72493E-07,1.7399E-07,1.64086E-07,1.62875E-07,1.69231E-07
1060.9,1.79E-07,1.69083E-07,1.8259E-07,1.7743E-07,1.7936E-07,1.75342E-07,1.75917E-07,1.85873E-07,1.78146E-07,1.70499E-07,1.63982E-07,1.64148E-07,1.74109E-07,1.7106E-07,1.72796E-07,1.66789E-07,1.76272E-07,1.68443E-07,1.7468E-07,1.7037E-07,1.71406E-07,1.69169E-07,1.61792E-07,1.74989E-07,1.6662E-07,1.7119E-07,1.72665E-07,1.80174E-07,1.72056E-07,1.72622E-07,1.67296E-07
1062,1.83E-07,1.89471E-07,1.81523E-07,1.90326E-07,1.76439E-07,1.81295E-07,1.8914E-07,1.84322E-07,1.74935E-07,1.77955E-07,1.67802E-07,1.69079E-07,1.72789E-07,1.78942E-07,1.71659E-07,1.7231E-07,1.70451E-07,1.73706E-07,1.73618E-07,1.76884E-07,1.79392E-07,1.77062E-07,1.69122E-07,1.78672E-07,1.65652E-07,1.78448E-07,1.67548E-07,1.73531E-07,1.68994E-07,1.79798E-07,1.66071E-07
1063.1,1.83E-07,1.80551E-07,1.84297E-07,1.83273E-07,1.75887E-07,1.86267E-07,1.83691E-07,1.939E-07,1.7384E-07,1.7094E-07,1.75441E-07,1.75128E-07,1.80643E-07,1.77144E-07,1.72121E-07,1.7746E-07,1.73089E-07,1.70853E-07,1.81654E-07,1.73929E-07,1.74772E-07,1.79136E-07,1.80276E-07,1.81608E-07,1.7909E-07,1.82716E-07,1.73663E-07,1.73221E-07,1.78319E-07,1.76111E-07,1.69075E-07
1064.2,1.83E-07,1.80024E-07,1.93748E-07,1.925E-07,1.83608E-07,1.89509E-07,1.97339E-07,1.92548E-07,1.80204E-07,1.82923E-07,1.82285E-07,1.78993E-07,1.93027E-07,1.90406E-07,1.80294E-07,1.81106E-07,1.87959E-07,1.87959E-07,1.87119E-07,1.82012E-07,1.82695E-07,1.8097E-07,1.81967E-07,1.75975E-07,1.77611E-07,1.87398E-07,1.85079E-07,1.91451E-07,1.80204E-07,1.85957E-07,1.82649E-07
1065.3,1.97E-07,1.90921E-07,1.96876E-07,2.02645E-07,1.93147E-07,1.92418E-07,2.00721E-07,1.88528E-07,1.83778E-07,1.81008E-07,1.85646E-07,1.8429E-07,1.80504E-07,1.84523E-07,1.79183E-07,1.84011E-07,1.73894E-07,1.74869E-07,1.89195E-07,1.87247E-07,1.86917E-07,1.96233E-07,1.87816E-07,1.86022E-07,1.82481E-07,1.79637E-07,1.90728E-07,1.90008E-07,1.98915E-07,1.90104E-07,1.80596E-07
1066.4,2.00E-07,1.83144E-07,1.98305E-07,2.0649E-07,1.98752E-07,1.91713E-07,1.92098E-07,2.05822E-07,2.01351E-07,1.97463E-07,1.8621E-07,1.80397E-07,1.8776E-07,1.89038E-07,1.85416E-07,1.92435E-07,1.79083E-07,1.88706E-07,1.84393E-07,1.80124E-07,1.87478E-07,1.98801E-07,1.95643E-07,1.86632E-07,1.79988E-07,1.85836E-07,1.95937E-07,1.88564E-07,1.85183E-07,1.93645E-07,1.77687E-07
1067.5,2.15E-07,1.96732E-07,2.07597E-07,2.02845E-07,2.07188E-07,2.02995E-07,2.08826E-07,2.10011E-07,1.99422E-07,2.03346E-07,1.97804E-07,1.95811E-07,1.9795E-07,1.99865E-07,1.97072E-07,1.9499E-07,1.92213E-07,1.96198E-07,2.00903E-07,2.03446E-07,1.95376E-07,1.92832E-07,2.00408E-07,2.01003E-07,2.00705E-07,2.03797E-07,2.0425E-07,2.04804E-07,2.07801E-07,2.01698E-07,1.91359E-07
1068.6,2.17E-07,2.03617E-07,2.08262E-07,2.21556E-07,2.1233E-07,2.09798E-07,2.16155E-07,2.13633E-07,2.10106E-07,2.03716E-07,1.97995E-07,1.95528E-07,2.00492E-07,1.9902E-07,1.97655E-07,2.01281E-07,1.97655E-07,1.95288E-07,1.92614E-07,1.99558E-07,2.05977E-07,2.01925E-07,2.10364E-07,2.00147E-07,1.95191E-07,2.05775E-07,2.05523E-07,2.11035E-07,2.05473E-07,2.0867E-07,1.93613E-07
1069.7,2.20E-07,2.05745E-07,2.1213E-07,2.19023E-07,2.15286E-07,2.12758E-07,2.15286E-07,2.1704E-07,2.09689E-07,2.13387E-07,2.05796E-07,1.95485E-07,2.01174E-07,2.09689E-07,2.05036E-07,2.02721E-07,1.95098E-07,1.98458E-07,2.04379E-07,1.99935E-07,2.02171E-07,2.08864E-07,2.04379E-07,2.09585E-07,2.06203E-07,2.03926E-07,1.99491E-07,2.07939E-07,2.05847E-07,2.10984E-07,1.96601E-07
1070.8,2.28E-07,2.17847E-07,2.24543E-07,2.24051E-07,2.21441E-07,2.24708E-07,2.15095E-07,2.30815E-07,2.17847E-07,2.20093E-07,2.09074E-07,2.10512E-07,2.09638E-07,2.11908E-07,2.09895E-07,2.11753E-07,2.13366E-07,2.1274E-07,2.03361E-07,2.10925E-07,2.1108E-07,2.06274E-07,2.09535E-07,2.10873E-07,2.13105E-07,2.10873E-07,2.04511E-07,2.1578E-07,2.1274E-07,2.17421E-07,2.06224E-07
1071.9,2.34E-07,2.15855E-07,2.16975E-07,2.25799E-07,2.20639E-07,2.26466E-07,2.27749E-07,2.35766E-07,2.22657E-07,2.19988E-07,2.11586E-07,2.08939E-07,2.17564E-07,2.10181E-07,2.12685E-07,2.15324E-07,2.12161E-07,2.14265E-07,2.17564E-07,2.24416E-07,2.15377E-07,2.1279E-07,2.05914E-07,2.22055E-07,2.1379E-07,2.2359E-07,2.17618E-07,2.15324E-07,2.10908E-07,2.19285E-07,2.07703E-07
1073,2.38E-07,2.25556E-07,2.28741E-07,2.28967E-07,2.32254E-07,2.31912E-07,2.32825E-07,2.40431E-07,2.27172E-07,2.27339E-07,2.22687E-07,2.14599E-07,2.20611E-07,2.22851E-07,2.18015E-07,2.08895E-07,2.17371E-07,2.12069E-07,2.23511E-07,2.17747E-07,2.23071E-07,2.22961E-07,2.25113E-07,2.21811E-07,2.16621E-07,2.23896E-07,2.09567E-07,2.19797E-07,2.14017E-07,2.29192E-07,2.22851E-07
1074.1,2.41E-07,2.42246E-07,2.40132E-07,2.46764E-07,2.35786E-07,2.39141E-07,2.41539E-07,2.39549E-07,2.36016E-07,2.35614E-07,2.27482E-07,2.20476E-07,2.30106E-07,2.32646E-07,2.19722E-07,2.26761E-07,2.27204E-07,2.18489E-07,2.24556E-07,2.24337E-07,2.3095E-07,2.28038E-07,2.23025E-07,2.29826E-07,2.2505E-07,2.33612E-07,2.28986E-07,2.3157E-07,2.2297E-07,2.33157E-07,2.23898E-07
1075.2,2.46E-07,2.46E-07,2.52246E-07,2.55054E-07,2.50432E-07,2.45239E-07,2.48151E-07,2.52246E-07,2.37843E-07,2.45062E-07,2.41078E-07,2.32563E-07,2.40903E-07,2.39282E-07,2.26297E-07,2.39744E-07,2.35047E-07,2.30048E-07,2.33069E-07,2.33238E-07,2.33802E-07,2.2905E-07,2.29437E-07,2.36241E-07,2.3245E-07,2.43238E-07,2.3482E-07,2.38763E-07,2.36812E-07,2.39455E-07,2.32394E-07
1076.3,2.61E-07,2.48384E-07,2.46942E-07,2.54606E-07,2.527E-07,2.52884E-07,2.50381E-07,2.47602E-07,2.43606E-07,2.46522E-07,2.43133E-07,2.33739E-07,2.35968E-07,2.37235E-07,2.34023E-07,2.34651E-07,2.37524E-07,2.42248E-07,2.41601E-07,2.35166E-07,2.39554E-07,2.41073E-07,2.37697E-07,2.32716E-07,2.32886E-07,2.39438E-07,2.37408E-07,2.44376E-07,2.47002E-07,2.50078E-07,2.48324E-07
1077.4,2.58E-07,2.50566E-07,2.55526E-07,2.5678E-07,2.4606E-07,2.64945E-07,2.51181E-07,2.57724E-07,2.51674E-07,2.45758E-07,2.48304E-07,2.40977E-07,2.51428E-07,2.47149E-07,2.43058E-07,2.33969E-07,2.41867E-07,2.41333E-07,2.39031E-07,2.34661E-07,2.41392E-07,2.41807E-07,2.32934E-07,2.37449E-07,2.4157E-07,2.45758E-07,2.39089E-07,2.4721E-07,2.43536E-07,2.46543E-07,2.35181E-07
1078.5,2.67E-07,2.54862E-07,2.64241E-07,2.69151E-07,2.67203E-07,2.62327E-07,2.5948E-07,2.52644E-07,2.59984E-07,2.56227E-07,2.53935E-07,2.40122E-07,2.55668E-07,2.55357E-07,2.43715E-07,2.51358E-07,2.45023E-07,2.46697E-07,2.49351E-07,2.52153E-07,2.51297E-07,2.53012E-07,2.44546E-07,2.5148E-07,2.51419E-07,2.59858E-07,2.52276E-07,2.57036E-07,2.479E-07,2.53197E-07,2.47599E-07
1079.6,2.71E-07,2.65096E-07,2.60412E-07,2.75306E-07,2.62456E-07,2.72105E-07,2.67761E-07,2.7184E-07,2.60667E-07,2.59396E-07,2.54745E-07,2.51585E-07,2.52511E-07,2.57753E-07,2.55431E-07,2.54433E-07,2.49438E-07,2.56433E-07,2.51154E-07,2.51032E-07,2.51585E-07,2.57816E-07,2.50602E-07,2.46582E-07,2.50418E-07,2.62135E-07,2.50234E-07,2.59459E-07,2.50663E-07,2.4956E-07,2.54247E-07
1080.7,2.82E-07,2.7565E-07,2.70044E-07,2.76918E-07,2.74056E-07,2.82866E-07,2.82456E-07,2.73527E-07,2.64098E-07,2.6397E-07,2.58214E-07,2.53437E-07,2.65508E-07,2.63842E-07,2.65444E-07,2.59972E-07,2.56716E-07,2.64418E-07,2.54608E-07,2.61172E-07,2.63013E-07,2.58903E-07,2.55722E-07,2.60982E-07,2.50928E-07,2.70174E-07,2.60919E-07,2.61615E-07,2.56654E-07,2.63714E-07,2.5928E-07
1081.8,2.73E-07,2.83012E-07,2.80491E-07,2.85623E-07,2.8117E-07,2.79949E-07,2.83217E-07,2.72661E-07,2.75581E-07,2.70032E-07,2.73985E-07,2.58497E-07,2.66134E-07,2.6678E-07,2.58372E-07,2.71475E-07,2.58184E-07,2.58749E-07,2.67428E-07,2.54634E-07,2.60197E-07,2.6102E-07,2.70884E-07,2.64975E-07,2.614E-07,2.72661E-07,2.6045E-07,2.70491E-07,2.66263E-07,2.70229E-07,2.65039E-07
1082.9,2.80E-07,2.85347E-07,2.82419E-07,2.88581E-07,2.85416E-07,2.91851E-07,2.83301E-07,2.82622E-07,2.73674E-07,2.78114E-07,2.69367E-07,2.66404E-07,2.68268E-07,2.77847E-07,2.6711E-07,2.71121E-07,2.64806E-07,2.60194E-07,2.62902E-07,2.71186E-07,2.64679E-07,2.63979E-07,2.63852E-07,2.68333E-07,2.6801E-07,2.67302E-07,2.76515E-07,2.73806E-07,2.66404E-07,2.73017E-07,2.6417E-07
1084,2.92E-07,2.81098E-07,2.83066E-07,2.92328E-07,2.86971E-07,2.89603E-07,2.86282E-07,2.8443E-07,2.71457E-07,2.71065E-07,2.66659E-07,2.57118E-07,2.69307E-07,2.69177E-07,2.64354E-07,2.67109E-07,2.684E-07,2.63526E-07,2.69502E-07,2.64545E-07,2.62828E-07,2.72374E-07,2.64099E-07,2.68659E-07,2.62385E-07,2.63082E-07,2.6756E-07,2.73886E-07,2.72505E-07,2.70934E-07,2.70412E-07
1085.1,2.95E-07,2.90948E-07,2.89769E-07,2.95497E-07,2.91643E-07,2.91852E-07,2.89561E-07,2.92899E-07,2.8259E-07,2.80101E-07,2.72892E-07,2.66371E-07,2.777E-07,2.71588E-07,2.66499E-07,2.70291E-07,2.74332E-07,2.74267E-07,2.68356E-07,2.63451E-07,2.79031E-07,2.71069E-07,2.76441E-07,2.70744E-07,2.6765E-07,2.74267E-07,2.78498E-07,2.83469E-07,2.66818E-07,2.74858E-07,2.71849E-07
1086.2,2.96E-07,2.85611E-07,2.81065E-07,2.89119E-07,2.88014E-07,2.94283E-07,2.9527E-07,2.94072E-07,2.76655E-07,2.81402E-07,2.79186E-07,2.77319E-07,2.81537E-07,2.71398E-07,2.71854E-07,2.75662E-07,2.83567E-07,2.7586E-07,2.74738E-07,2.78251E-07,2.71659E-07,2.75662E-07,2.70034E-07,2.74936E-07,2.75596E-07,2.84315E-07,2.80057E-07,2.78451E-07,2.77918E-07,2.83771E-07,2.73162E-07
1087.3,3.01E-07,2.94947E-07,2.88123E-07,2.93963E-07,3.01208E-07,2.9537E-07,2.95229E-07,2.98774E-07,2.83885E-07,2.85996E-07,2.77307E-07,2.79372E-07,2.78904E-07,2.80175E-07,2.76049E-07,2.75257E-07,2.7744E-07,2.77042E-07,2.72569E-07,2.7984E-07,2.80242E-07,2.76247E-07,2.74928E-07,2.78371E-07,2.76512E-07,2.81451E-07,2.74468E-07,2.76181E-07,2.83885E-07,2.79572E-07,2.79706E-07
1088.4,2.87E-07,2.91321E-07,2.9527E-07,2.88392E-07,2.89574E-07,2.95696E-07,2.95909E-07,2.88115E-07,2.90621E-07,2.7629E-07,2.74233E-07,2.70488E-07,2.79505E-07,2.79303E-07,2.74696E-07,2.79034E-07,2.79437E-07,2.80855E-07,2.74497E-07,2.7219E-07,2.71665E-07,2.72847E-07,2.78429E-07,2.78631E-07,2.78161E-07,2.85423E-07,2.84942E-07,2.83779E-07,2.78563E-07,2.87146E-07,2.7609E-07
1089.5,2.97E-07,2.8532E-07,2.89454E-07,2.97112E-07,2.86348E-07,2.95621E-07,2.91263E-07,2.93294E-07,2.8676E-07,2.78622E-07,2.75297E-07,2.7201E-07,2.74571E-07,2.75165E-07,2.74703E-07,2.79896E-07,2.84227E-07,2.79963E-07,2.79091E-07,2.75231E-07,2.76225E-07,2.80165E-07,2.75694E-07,2.83342E-07,2.81715E-07,2.85868E-07,2.81648E-07,2.78756E-07,2.82595E-07,2.91403E-07,2.79829E-07
1090.6,2.91E-07,2.93125E-07,2.9166E-07,2.9509E-07,2.91799E-07,2.9721E-07,3.03151E-07,2.97423E-07,2.89095E-07,2.88199E-07,2.78984E-07,2.7109E-07,2.75669E-07,2.81194E-07,2.7161E-07,2.73697E-07,2.81127E-07,2.82002E-07,2.8621E-07,2.78451E-07,2.76726E-07,2.87374E-07,2.83217E-07,2.84234E-07,2.82339E-07,2.90826E-07,2.82339E-07,2.90756E-07,2.78185E-07,2.89994E-07,2.82811E-07
1091.7,2.90E-07,2.99555E-07,2.96278E-07,2.97698E-07,2.97769E-07,2.96561E-07,3.00128E-07,2.86584E-07,2.86859E-07,2.82156E-07,2.78862E-07,2.77195E-07,2.8426E-07,2.84805E-07,2.79062E-07,2.79866E-07,2.80874E-07,2.81144E-07,2.84873E-07,2.78795E-07,2.86172E-07,2.78728E-07,2.81481E-07,2.81346E-07,2.83579E-07,2.84464E-07,2.91427E-07,2.87546E-07,2.86447E-07,2.908E-07,2.81953E-07
1092.8,3.01E-07,2.91475E-07,3.02731E-07,3.04258E-07,2.95488E-07,2.97123E-07,3.02079E-07,2.98766E-07,2.91615E-07,2.91475E-07,2.86479E-07,2.80283E-07,2.90218E-07,2.87651E-07,2.84286E-07,2.83945E-07,2.83672E-07,2.88551E-07,2.86824E-07,2.85655E-07,2.86548E-07,2.88828E-07,2.82108E-07,2.93018E-07,2.87375E-07,2.94993E-07,2.87651E-07,2.94074E-07,2.89175E-07,2.90985E-07,2.90357E-07
1093.9,3.02E-07,2.9897E-07,3.03128E-07,2.98614E-07,2.99683E-07,3.05082E-07,3.02767E-07,3.0414E-07,2.93326E-07,2.91653E-07,2.86962E-07,2.89505E-07,2.91792E-07,2.92697E-07,2.89712E-07,2.86757E-07,2.93675E-07,2.93396E-07,2.9543E-07,2.90473E-07,3.00469E-07,2.95571E-07,2.90058E-07,2.967E-07,2.93675E-07,2.91166E-07,3.01401E-07,3.01114E-07,2.96558E-07,2.9833E-07,3.00827E-07
1095,3.07E-07,3.05832E-07,3.02198E-07,3.05248E-07,3.04665E-07,3.08327E-07,3.04665E-07,3.09508E-07,3.01621E-07,2.98391E-07,2.95974E-07,2.85736E-07,2.92383E-07,2.88764E-07,2.92733E-07,2.90012E-07,2.95196E-07,3.00109E-07,2.97821E-07,2.94349E-07,2.98963E-07,2.91334E-07,2.95549E-07,2.94843E-07,3.00469E-07,2.99751E-07,3.00181E-07,3.01476E-07,2.97963E-07,3.03647E-07,2.99966E-07
1096.1,3.09E-07,3.04673E-07,3.08484E-07,3.08263E-07,3.08779E-07,3.0841E-07,3.09074E-07,3.06939E-07,3.00548E-07,3.00189E-07,2.933E-07,2.90573E-07,2.99686E-07,2.98613E-07,2.91759E-07,3.00332E-07,2.96618E-07,2.95768E-07,3.00117E-07,2.89254E-07,3.00908E-07,2.97045E-07,2.95414E-07,3.02206E-07,2.94637E-07,3.1011E-07,3.04164E-07,2.9797E-07,3.06719E-07,3.05183E-07,3.06426E-07
1097.2,3.12E-07,3.04301E-07,3.07584E-07,3.1764E-07,3.13505E-07,3.14552E-07,3.16959E-07,3.07364E-07,3.03938E-07,3.02203E-07,2.98263E-07,2.91782E-07,2.97267E-07,2.99976E-07,2.90947E-07,2.9395E-07,2.98476E-07,2.99047E-07,3.02419E-07,3.02564E-07,2.95287E-07,2.94091E-07,3.01267E-07,3.04083E-07,2.99547E-07,3.00334E-07,2.99904E-07,3.05464E-07,3.08833E-07,3.12908E-07,3.02708E-07
1098.3,3.15E-07,3.13331E-07,3.10361E-07,3.22635E-07,3.19277E-07,3.18139E-07,3.15276E-07,3.16554E-07,3.10953E-07,3.03418E-07,2.97758E-07,2.95494E-07,3.01831E-07,3.06396E-07,3.00324E-07,2.99395E-07,3.00467E-07,2.98967E-07,2.95847E-07,3.00253E-07,3.05667E-07,3.04069E-07,3.00682E-07,3.06615E-07,3.06104E-07,3.072E-07,3.05012E-07,3.08813E-07,3.072E-07,3.13033E-07,3.07346E-07
1099.4,3.22E-07,3.11122E-07,3.17672E-07,3.18198E-07,3.15648E-07,3.14083E-07,3.22824E-07,3.22595E-07,3.07897E-07,3.08189E-07,3.05499E-07,3.02546E-07,3.04776E-07,3.08262E-07,2.9891E-07,3.07532E-07,3.06079E-07,3.08262E-07,3.07751E-07,3.05861E-07,3.08846E-07,3.10019E-07,3.04921E-07,3.09579E-07,3.07241E-07,3.08627E-07,3.1046E-07,3.12451E-07,3.087E-07,3.13043E-07,3.10313E-07
1100.5,3.20E-07,3.17645E-07,3.20296E-07,3.24582E-07,3.20829E-07,3.27445E-07,3.25972E-07,3.21286E-07,3.19384E-07,3.07909E-07,3.0543E-07,3.03692E-07,3.11961E-07,3.07909E-07,3.04487E-07,3.10777E-07,3.09303E-07,3.04343E-07,3.06959E-07,3.09303E-07,3.10999E-07,3.10703E-07,3.07909E-07,3.12183E-07,3.09597E-07,3.10555E-07,3.15914E-07,3.17947E-07,3.17343E-07,3.13373E-07,3.10851E-07
1101.6,3.21E-07,3.12733E-07,3.26287E-07,3.27455E-07,3.22808E-07,3.29724E-07,3.27689E-07,3.21656E-07,3.17467E-07,3.14604E-07,3.08656E-07,3.01663E-07,3.10725E-07,3.09911E-07,3.02673E-07,3.09468E-07,3.14079E-07,3.15806E-07,3.14529E-07,3.10281E-07,3.18149E-07,3.10651E-07,3.17467E-07,3.12286E-07,3.16938E-07,3.19289E-07,3.10651E-07,3.22424E-07,3.2112E-07,3.19136E-07,3.19365E-07
1102.7,3.35E-07,3.24094E-07,3.329E-07,3.35117E-07,3.33848E-07,3.35117E-07,3.33927E-07,3.32505E-07,3.2525E-07,3.13945E-07,3.16415E-07,3.14168E-07,3.23786E-07,3.16641E-07,3.10385E-07,3.14617E-07,3.14168E-07,3.132E-07,3.21489E-07,3.11123E-07,3.21031E-07,3.18526E-07,3.20727E-07,3.23402E-07,3.11937E-07,3.22636E-07,3.22789E-07,3.24787E-07,3.22406E-07,3.27884E-07,3.18224E-07
1103.8,3.36E-07,3.35336E-07,3.44114E-07,3.42244E-07,3.4006E-07,3.41838E-07,3.3781E-07,3.3709E-07,3.30597E-07,3.2631E-07,3.23841E-07,3.17219E-07,3.17295E-07,3.24611E-07,3.22767E-07,3.25382E-07,3.22843E-07,3.19488E-07,3.22997E-07,3.20247E-07,3.22001E-07,3.22307E-07,3.20856E-07,3.2662E-07,3.21161E-07,3.30911E-07,3.29032E-07,3.31697E-07,3.3099E-07,3.38773E-07,3.29032E-07
1104.9,3.48E-07,3.42323E-07,3.49857E-07,3.49361E-07,3.51849E-07,3.51018E-07,3.50271E-07,3.5052E-07,3.42729E-07,3.34948E-07,3.28971E-07,3.25019E-07,3.3598E-07,3.31632E-07,3.2448E-07,3.26641E-07,3.30769E-07,3.30534E-07,3.33918E-07,3.23405E-07,3.36378E-07,3.27183E-07,3.25868E-07,3.30847E-07,3.22257E-07,3.37336E-07,3.35265E-07,3.40707E-07,3.37336E-07,3.37735E-07,3.30143E-07
1106,3.51E-07,3.47353E-07,3.54592E-07,3.51413E-07,3.55855E-07,3.60267E-07,3.55771E-07,3.44482E-07,3.45791E-07,3.42444E-07,3.35685E-07,3.29134E-07,3.42444E-07,3.34412E-07,3.3267E-07,3.35446E-07,3.37123E-07,3.37043E-07,3.33857E-07,3.32275E-07,3.36563E-07,3.36643E-07,3.37763E-07,3.36803E-07,3.34651E-07,3.38888E-07,3.41633E-07,3.41309E-07,3.42526E-07,3.38646E-07,3.40258E-07
1107.1,3.60E-07,3.61067E-07,3.62264E-07,3.60726E-07,3.66654E-07,3.64582E-07,3.65703E-07,3.63807E-07,3.53719E-07,3.52217E-07,3.49314E-07,3.42766E-07,3.45779E-07,3.47912E-07,3.42118E-07,3.39858E-07,3.40422E-07,3.41067E-07,3.45207E-07,3.43659E-07,3.48654E-07,3.42685E-07,3.40986E-07,3.49727E-07,3.42928E-07,3.44962E-07,3.52134E-07,3.48324E-07,3.49397E-07,3.54891E-07,3.48159E-07
1108.2,3.63E-07,3.63387E-07,3.65627E-07,3.7067E-07,3.72425E-07,3.71283E-07,3.70058E-07,3.66059E-07,3.56076E-07,3.54563E-07,3.51641E-07,3.45213E-07,3.52724E-07,3.51641E-07,3.4726E-07,3.46686E-07,3.47589E-07,3.48412E-07,3.50728E-07,3.45867E-07,3.49982E-07,3.50147E-07,3.5214E-07,3.5239E-07,3.4833E-07,3.53559E-07,3.59628E-07,3.57003E-07,3.55739E-07,3.61674E-07,3.49155E-07
1109.3,3.75E-07,3.74321E-07,3.82032E-07,3.76726E-07,3.78427E-07,3.77173E-07,3.83848E-07,3.7619E-07,3.68244E-07,3.61575E-07,3.51999E-07,3.58072E-07,3.64591E-07,3.60375E-07,3.57222E-07,3.55698E-07,3.52669E-07,3.59435E-07,3.56798E-07,3.55192E-07,3.59264E-07,3.59264E-07,3.56798E-07,3.59947E-07,3.55783E-07,3.61918E-07,3.60289E-07,3.64072E-07,3.66326E-07,3.61317E-07,3.58412E-07
1110.4,3.86E-07,3.82591E-07,3.80155E-07,3.83678E-07,3.83951E-07,3.83043E-07,3.876E-07,3.82953E-07,3.77556E-07,3.69423E-07,3.63781E-07,3.60777E-07,3.62662E-07,3.62405E-07,3.58052E-07,3.64903E-07,3.57374E-07,3.62319E-07,3.6733E-07,3.59838E-07,3.72762E-07,3.62748E-07,3.62405E-07,3.68637E-07,3.65595E-07,3.69336E-07,3.63092E-07,3.70036E-07,3.69249E-07,3.74885E-07,3.60521E-07
1111.5,3.83E-07,3.79582E-07,3.88028E-07,3.88304E-07,3.8757E-07,3.85466E-07,3.92645E-07,3.90238E-07,3.83193E-07,3.67204E-07,3.67465E-07,3.6443E-07,3.65035E-07,3.66335E-07,3.61591E-07,3.66856E-07,3.60308E-07,3.68249E-07,3.70173E-07,3.65468E-07,3.74317E-07,3.68598E-07,3.60821E-07,3.71931E-07,3.64257E-07,3.707E-07,3.70437E-07,3.75916E-07,3.77611E-07,3.7414E-07,3.69735E-07
1112.6,3.88E-07,3.88143E-07,3.92545E-07,3.91624E-07,3.89148E-07,3.93561E-07,3.98117E-07,3.93746E-07,3.81362E-07,3.82798E-07,3.7145E-07,3.63497E-07,3.73113E-07,3.77792E-07,3.725E-07,3.68058E-07,3.69794E-07,3.72325E-07,3.77348E-07,3.68491E-07,3.75402E-07,3.72587E-07,3.68751E-07,3.7602E-07,3.7602E-07,3.7993E-07,3.78415E-07,3.78059E-07,3.7602E-07,3.86323E-07,3.7886E-07
1113.7,3.97E-07,3.92846E-07,4.00961E-07,3.9721E-07,3.96277E-07,4.01432E-07,4.01715E-07,3.99081E-07,3.86797E-07,3.84349E-07,3.82366E-07,3.71809E-07,3.81557E-07,3.84349E-07,3.80303E-07,3.78518E-07,3.76386E-07,3.81109E-07,3.84078E-07,3.7015E-07,3.82996E-07,3.76564E-07,3.81198E-07,3.82096E-07,3.80034E-07,3.83717E-07,3.84168E-07,3.85526E-07,3.89535E-07,3.88712E-07,3.82456E-07
1114.8,4.00E-07,3.95983E-07,4.02822E-07,4.03957E-07,4.01596E-07,4.04336E-07,4.04052E-07,4.04906E-07,3.94962E-07,3.90447E-07,3.83725E-07,3.79425E-07,3.83905E-07,3.84536E-07,3.7685E-07,3.80674E-07,3.82196E-07,3.84265E-07,3.83634E-07,3.82915E-07,3.91457E-07,3.81569E-07,3.78713E-07,3.84175E-07,3.80495E-07,3.93944E-07,3.84988E-07,3.90081E-07,3.92929E-07,3.90173E-07,3.86618E-07
1115.9,3.98E-07,3.99814E-07,3.98315E-07,3.99908E-07,4.00472E-07,4.03587E-07,4.09985E-07,4.00096E-07,3.91083E-07,3.84975E-07,3.77182E-07,3.71985E-07,3.82899E-07,3.86425E-07,3.77271E-07,3.79405E-07,3.79584E-07,3.80388E-07,3.85065E-07,3.8218E-07,3.84613E-07,3.86516E-07,3.81373E-07,3.79941E-07,3.75501E-07,3.86516E-07,3.85699E-07,3.88976E-07,3.92648E-07,3.90992E-07,3.85881E-07
1117,3.95E-07,3.91874E-07,3.95299E-07,3.94927E-07,3.99035E-07,4.02616E-07,4.02048E-07,3.96976E-07,3.93167E-07,3.82762E-07,3.7864E-07,3.74474E-07,3.79979E-07,3.80785E-07,3.74297E-07,3.77928E-07,3.76241E-07,3.79265E-07,3.81144E-07,3.78997E-07,3.7989E-07,3.82132E-07,3.79532E-07,3.83032E-07,3.81503E-07,3.83213E-07,3.85474E-07,3.862E-07,3.85655E-07,3.89576E-07,3.87018E-07
